Date,Time,CO,PM 10,NO,NOx,PM 2.5,SO2,NO2,Benzene
10/4/2020,14:00:00,-200,-200,14.2,-200,-200,27.1,40.2,1.4217
10/4/2020,15:00:00,-200,-200,14.9,-200,-200,27.4,39.8,1.4318
10/4/2020,16:00:00,-200,-200,21.1,-200,-200,28.9,36.3,1.4291
10/4/2020,17:00:00,-200,-200,30.3,-200,-200,28.4,37.5,1.4251
10/4/2020,18:00:00,-200,-200,41.6,-200,-200,26,43.9,1.4562
10/4/2020,19:00:00,-200,-200,44.7,-200,-200,24.3,49.6,1.486
10/4/2020,20:00:00,-200,-200,21.3,-200,-200,23.3,53,1.4939
10/4/2020,21:00:00,-200,-200,10,-200,-200,22.6,55.1,1.4899
10/4/2020,22:00:00,-200,-200,8.9,-200,-200,21.2,59.3,1.4787
10/4/2020,23:00:00,-200,-200,7.4,-200,-200,20.6,60.9,1.4642
10/5/2020,0:00:00,-200,-200,6.4,-200,-200,20,63.1,1.4592
10/5/2020,1:00:00,-200,-200,3.7,-200,-200,19.7,63.4,1.4383
10/5/2020,2:00:00,-200,-200,2.5,-200,-200,20.8,58.8,1.4305
10/5/2020,3:00:00,-200,-200,2.7,-200,-200,17.8,69.8,1.4058
10/5/2020,4:00:00,-200,-200,2.5,-200,-200,18.8,65.3,1.4023
10/5/2020,5:00:00,-200,-200,4.1,-200,-200,17.6,69.5,1.3889
10/5/2020,6:00:00,-200,-200,7.8,-200,-200,17.4,69.7,1.3714
10/5/2020,7:00:00,-200,-200,30.8,-200,-200,17.4,70.1,1.3783
10/5/2020,8:00:00,-200,-200,26.4,-200,-200,18.5,65.5,1.3787
10/5/2020,9:00:00,-200,-200,21.6,-200,-200,20.6,58.5,1.4054
10/5/2020,10:00:00,-200,-200,22.8,-200,-200,23.9,48.7,1.4269
10/5/2020,11:00:00,-200,-200,19.3,-200,-200,26,43.8,1.4499
10/5/2020,12:00:00,-200,-200,30.4,-200,-200,28.6,37.3,1.4423
10/5/2020,13:00:00,-200,-200,23.4,-200,-200,27.9,38,1.4029
10/5/2020,14:00:00,-200,-200,17.1,-200,-200,28.4,37.6,1.4282
10/5/2020,15:00:00,-200,-200,14.6,-200,-200,28.5,37.3,1.4329
10/5/2020,16:00:00,-200,-200,21.6,-200,-200,30.8,31.8,1.3908
10/5/2020,17:00:00,-200,-200,31.9,-200,-200,29.7,33.1,1.3546
10/5/2020,18:00:00,-200,-200,40.5,-200,-200,27,40.2,1.4158
10/5/2020,19:00:00,-200,-200,41.6,-200,-200,25.6,47.5,1.539
10/5/2020,20:00:00,-200,-200,23.9,-200,-200,23.9,57.2,1.6774
10/5/2020,21:00:00,-200,-200,20.3,-200,-200,22.7,60.8,1.6582
10/5/2020,22:00:00,-200,-200,12.8,-200,-200,21.8,59.9,1.5492
10/5/2020,23:00:00,-200,-200,8.7,-200,-200,22.4,58.3,1.561
10/6/2020,0:00:00,-200,-200,6.8,-200,-200,21.7,60.2,1.5442
10/6/2020,1:00:00,-200,-200,5.3,-200,-200,21.2,61.4,1.5258
10/6/2020,2:00:00,-200,-200,4.6,-200,-200,19.3,68.4,1.513
10/6/2020,3:00:00,-200,-200,3.2,-200,-200,19.8,65.1,1.49
10/6/2020,4:00:00,-200,-200,2.8,-200,-200,20,62.9,1.4495
10/6/2020,5:00:00,-200,-200,3.6,-200,-200,18.3,68.5,1.4291
10/6/2020,6:00:00,-200,-200,6.2,-200,-200,18.1,68.5,1.4067
10/6/2020,7:00:00,-200,-200,24.2,-200,-200,17.6,70.5,1.4057
10/6/2020,8:00:00,-200,-200,32,-200,-200,18.3,67.8,1.4091
10/6/2020,9:00:00,-200,-200,25.8,-200,-200,20.4,61.2,1.447
10/6/2020,10:00:00,-200,-200,16.2,-200,-200,22.5,55.6,1.499
10/6/2020,11:00:00,-200,-200,17.7,-200,-200,25.7,46.4,1.507
10/6/2020,12:00:00,-200,-200,16.5,-200,-200,26.8,44.6,1.5467
10/6/2020,13:00:00,-200,-200,18.3,-200,-200,26,46.4,1.5414
10/6/2020,14:00:00,-200,-200,14.6,-200,-200,26.3,46,1.5478
10/6/2020,15:00:00,-200,-200,17.1,-200,-200,27.4,43.9,1.5811
10/6/2020,16:00:00,-200,-200,17.2,-200,-200,29.6,36.7,1.4936
10/6/2020,17:00:00,-200,-200,24.6,-200,-200,28.7,37.3,1.4486
10/6/2020,18:00:00,-200,-200,26.9,-200,-200,25.7,44.1,1.4331
10/6/2020,19:00:00,-200,-200,44,-200,-200,24.5,49.5,1.5022
10/6/2020,20:00:00,-200,-200,31,-200,-200,23.3,54.4,1.5386
10/6/2020,21:00:00,-200,-200,16.8,-200,-200,22.4,57.9,1.5449
10/6/2020,22:00:00,-200,-200,11,-200,-200,22.7,55.8,1.5218
10/6/2020,23:00:00,-200,-200,11.4,-200,-200,20.4,62.4,1.4758
10/7/2020,0:00:00,-200,-200,9.9,-200,-200,20.3,64.2,1.5063
10/7/2020,1:00:00,-200,-200,5,-200,-200,21.4,60.6,1.5236
10/7/2020,2:00:00,-200,-200,3.7,-200,-200,20.3,66.3,1.5657
10/7/2020,3:00:00,-200,-200,3.1,-200,-200,20.9,62.2,1.5182
10/7/2020,4:00:00,-200,-200,2.9,-200,-200,19.9,66.1,1.5198
10/7/2020,5:00:00,-200,-200,4.4,-200,-200,19.8,67.1,1.5305
10/7/2020,6:00:00,-200,-200,7.4,-200,-200,20.1,64.4,1.4967
10/7/2020,7:00:00,-200,-200,19.4,-200,-200,19.7,66.4,1.5035
10/7/2020,8:00:00,-200,-200,37.1,-200,-200,20.9,62.4,1.5226
10/7/2020,9:00:00,-200,-200,22.2,-200,-200,22.5,57,1.5314
10/7/2020,10:00:00,-200,-200,18.5,-200,-200,23.5,53.4,1.5241
10/7/2020,11:00:00,-200,-200,14,-200,-200,24.7,48.2,1.4802
10/7/2020,12:00:00,-200,-200,15.5,-200,-200,27.1,40.9,1.4405
10/7/2020,13:00:00,-200,-200,15.7,-200,-200,25.9,44.2,1.4576
10/7/2020,14:00:00,-200,-200,15.7,-200,-200,26.9,41.8,1.4555
10/7/2020,15:00:00,-200,-200,12.7,-200,-200,27.2,40.7,1.4481
10/7/2020,16:00:00,2.9,-200,15.3,267,87,28.6,37.6,1.4468
10/7/2020,17:00:00,5.4,-200,28.8,398,111,28,38.5,1.437
10/7/2020,18:00:00,5.3,-200,26.1,418,119,25.2,45.8,1.4464
10/7/2020,19:00:00,6.7,-200,37.1,515,128,24,50.6,1.4892
10/7/2020,20:00:00,7,-200,35.7,669,117,23.2,54.7,1.5296
10/7/2020,21:00:00,2.8,-200,16.5,326,92,22.3,57.1,1.5219
10/7/2020,22:00:00,1.7,-200,11,209,73,21.8,58.2,1.5036
10/7/2020,23:00:00,1.7,-200,10.8,183,60,20.9,61.3,1.4923
10/8/2020,0:00:00,1.7,-200,9.6,165,60,20.6,62,1.4827
10/8/2020,1:00:00,1.2,-200,6.5,111,53,20.3,62.5,1.472
10/8/2020,2:00:00,0.7,-200,3.6,67,47,20.5,62.1,1.4771
10/8/2020,3:00:00,0.7,-200,3.3,-200,-200,18.7,68.5,1.4586
10/8/2020,4:00:00,0.8,-200,4.4,88,43,18.2,70.3,1.4498
10/8/2020,5:00:00,0.9,-200,5.5,147,47,18.2,70.1,1.4552
10/8/2020,6:00:00,1.7,-200,10.8,279,50,18.2,70,1.4519
10/8/2020,7:00:00,5.7,-200,31.2,665,81,19.4,66.5,1.4801
10/8/2020,8:00:00,4.3,-200,24.8,592,75,19.5,66.9,1.4999
10/8/2020,9:00:00,3.9,-200,24.2,557,87,21.1,61.1,1.5056
10/8/2020,10:00:00,5.1,-200,29.5,693,128,23.2,54.7,1.5349
10/8/2020,11:00:00,3.7,-200,21,530,105,24.4,52.5,1.5807
10/8/2020,12:00:00,3.3,-200,19.6,412,101,26.4,45.8,1.553
10/8/2020,13:00:00,3.6,-200,21.2,366,100,27.7,39.2,1.4356
10/8/2020,14:00:00,3.2,-200,18,344,98,28,39.6,1.4738
10/8/2020,15:00:00,3.5,-200,20.5,339,98,28.7,38.4,1.486
10/8/2020,16:00:00,2.4,-200,15.6,297,98,28.5,39.4,1.5147
10/8/2020,17:00:00,2.9,-200,19.2,294,90,28.4,39.8,1.5191
10/8/2020,18:00:00,2.3,-200,20,211,84,26.4,45.9,1.5572
10/8/2020,19:00:00,3.1,-200,21.1,323,101,25.2,49.5,1.5665
10/8/2020,20:00:00,2.9,-200,18.6,333,98,24.9,50.9,1.5856
10/8/2020,21:00:00,1.5,-200,12.3,163,76,24.6,52.2,1.5951
10/8/2020,22:00:00,1.5,-200,10.3,151,71,24,54.4,1.6049
10/8/2020,23:00:00,1.7,-200,9.6,167,71,23.8,56.1,1.6298
10/9/2020,0:00:00,1.6,-200,9.9,174,66,22.3,60.6,1.608
10/9/2020,1:00:00,1.3,-200,8.6,142,62,21.9,61.5,1.5967
10/9/2020,2:00:00,1.4,-200,7.3,155,58,21.1,64.5,1.594
10/9/2020,3:00:00,0.9,-200,5.4,-200,-200,21,64.4,1.5828
10/9/2020,4:00:00,0.9,-200,5.1,96,48,21.3,63.9,1.5951
10/9/2020,5:00:00,1.3,-200,7.8,154,53,20.8,66.7,1.6201
10/9/2020,6:00:00,1.3,-200,8.2,211,55,20.6,67.5,1.621
10/9/2020,7:00:00,2.9,-200,17.6,381,63,20.9,66.3,1.6165
10/9/2020,8:00:00,3.2,-200,20.1,470,69,21.5,63.7,1.6186
10/9/2020,9:00:00,3.4,-200,18.7,464,84,23.7,56,1.6238
10/9/2020,10:00:00,3.6,-200,19.5,450,95,26,48.2,1.598
10/9/2020,11:00:00,2.3,-200,13,274,80,28.5,42.4,1.6286
10/9/2020,12:00:00,3.1,-200,18.2,306,87,28.1,45.3,1.6957
10/9/2020,13:00:00,3.3,-200,16.2,308,94,29,43.9,1.7309
10/9/2020,14:00:00,1.9,-200,11,186,76,28.9,44.3,1.7392
10/9/2020,15:00:00,2.6,-200,15.9,238,92,29.6,42.3,1.7248
10/9/2020,16:00:00,2.7,-200,14.2,249,94,29.4,42.9,1.7308
10/9/2020,17:00:00,3.7,-200,19.9,378,110,28.7,45.1,1.7468
10/9/2020,18:00:00,3.8,-200,21.7,386,109,27,51.2,1.7928
10/9/2020,19:00:00,4.8,-200,25.7,461,122,26.5,52.7,1.7966
10/9/2020,20:00:00,3.5,-200,17.3,394,107,26.2,51.7,1.7334
10/9/2020,21:00:00,2.2,-200,11.2,266,83,24.8,56.4,1.7447
10/9/2020,22:00:00,1.5,-200,8.9,158,62,24.9,56,1.7367
10/9/2020,23:00:00,3.4,-200,15.2,319,89,24.5,57.5,1.7433
10/10/2020,0:00:00,3.7,-200,17.2,409,103,24.7,56.9,1.7438
10/10/2020,1:00:00,2,-200,11.9,223,74,23.9,59.2,1.7327
10/10/2020,2:00:00,1.4,-200,8.1,107,52,23.8,60.2,1.7515
10/10/2020,3:00:00,1.1,-200,4.9,-200,-200,23.5,61.3,1.7538
10/10/2020,4:00:00,-200,-200,3.6,50,38,22.8,64,1.7507
10/10/2020,5:00:00,0.7,-200,3.7,56,39,22.2,65.6,1.7355
10/10/2020,6:00:00,1.2,-200,6.3,163,59,21.3,69.1,1.7275
10/10/2020,7:00:00,1.3,-200,7.7,187,56,21.3,68.2,1.7127
10/10/2020,8:00:00,1.1,-200,6.3,150,51,22.2,65.2,1.7256
10/10/2020,9:00:00,1,-200,5.6,103,51,24.1,59,1.7449
10/10/2020,10:00:00,1.2,-200,5.1,143,58,24.3,61.6,1.8468
10/10/2020,11:00:00,1.9,-200,9,220,68,24.8,59.6,1.8351
10/10/2020,12:00:00,2.3,-200,9.3,301,81,24.5,58.8,1.7838
10/10/2020,13:00:00,1.6,-200,5.9,214,73,21,76.8,1.8881
10/10/2020,14:00:00,1.3,-200,4.4,162,69,19.8,78,1.7879
10/10/2020,15:00:00,1.8,-200,5.8,232,81,19.4,80.5,1.7917
10/10/2020,16:00:00,1.7,-200,6.6,254,82,19.6,79.1,1.7877
10/10/2020,17:00:00,1.8,-200,7.8,224,71,20.8,73.1,1.7695
10/10/2020,18:00:00,2,-200,8.4,247,81,21.1,68.6,1.7014
10/10/2020,19:00:00,2.2,-200,8.3,334,87,21.1,68.3,1.6914
10/10/2020,20:00:00,1.6,-200,8.1,239,72,21.2,67.7,1.6848
10/10/2020,21:00:00,1.3,-200,6.1,168,63,20.8,68.6,1.6719
10/10/2020,22:00:00,1.5,-200,6.7,185,63,20.8,68.1,1.6585
10/10/2020,23:00:00,1.5,-200,6.6,178,63,20.7,68.4,1.6507
10/11/2020,0:00:00,1.3,-200,6.1,132,55,20.1,70.5,1.6384
10/11/2020,1:00:00,1.4,-200,6,135,52,20.2,67.9,1.5901
10/11/2020,2:00:00,0.5,-200,1.4,39,32,19.4,70.4,1.5663
10/11/2020,3:00:00,0.4,-200,1.7,-200,-200,18.8,73.8,1.5885
10/11/2020,4:00:00,0.4,-200,1.9,33,29,17.9,77.7,1.5795
10/11/2020,5:00:00,0.6,-200,3.4,90,44,18.2,76.9,1.5945
10/11/2020,6:00:00,1.1,-200,7.2,164,53,18.6,74.9,1.5918
10/11/2020,7:00:00,2.9,-200,19,336,62,19.6,70.3,1.5821
10/11/2020,8:00:00,3.5,-200,24.5,366,68,20.2,66.6,1.5567
10/11/2020,9:00:00,4.6,-200,25.6,565,85,19.7,68.9,1.5638
10/11/2020,10:00:00,3.4,-200,17.1,536,88,19.2,73.4,1.6192
10/11/2020,11:00:00,2.3,-200,12.3,416,82,20,69.6,1.607
10/11/2020,12:00:00,2.7,-200,15.2,379,91,21.1,64,1.5795
10/11/2020,13:00:00,3.1,-200,18.3,368,87,20.2,67.4,1.5832
10/11/2020,14:00:00,3.2,-200,17.2,444,90,20.2,68.9,1.6074
10/11/2020,15:00:00,2.5,-200,14.1,352,97,21.9,57.6,1.4942
10/11/2020,16:00:00,3.4,-200,18.3,375,99,23.2,52,1.4642
10/11/2020,17:00:00,4.8,-200,25,479,109,21.7,59.1,1.5115
10/11/2020,18:00:00,4.5,-200,22.2,448,95,20.8,61.4,1.4898
10/11/2020,19:00:00,4,-200,21.4,388,80,19.9,64.2,1.4711
10/11/2020,20:00:00,3.2,-200,16.2,376,76,19.7,65.1,1.4769
10/11/2020,21:00:00,1.9,-200,10.3,224,62,20,63.3,1.4672
10/11/2020,22:00:00,1.9,-200,8.9,206,57,19,66.1,1.4415
10/11/2020,23:00:00,1.3,-200,6.5,143,57,18.8,60.9,1.3032
10/12/2020,0:00:00,1.1,-200,5.1,113,54,18.9,60.7,1.311
10/12/2020,1:00:00,1,-200,4.6,93,50,18.1,65.2,1.343
10/12/2020,2:00:00,0.5,-200,2.1,58,44,18.3,65.1,1.3529
10/12/2020,3:00:00,0.6,-200,2.4,-200,-200,18.3,66.9,1.3952
10/12/2020,4:00:00,0.5,-200,3.2,56,34,17.8,67.5,1.3674
10/12/2020,5:00:00,0.8,-200,3.9,105,44,16.9,66.7,1.2772
10/12/2020,6:00:00,1.2,-200,6,243,74,17.8,60.6,1.2276
10/12/2020,7:00:00,2.7,-200,13.8,492,101,17.6,60.8,1.2151
10/12/2020,8:00:00,3,-200,14.8,435,103,17.9,57.8,1.1751
10/12/2020,9:00:00,-200,-200,8.4,-200,-200,18.1,56.4,1.1645
10/12/2020,10:00:00,-200,-200,9,-200,-200,18.2,55.9,1.1547
10/12/2020,11:00:00,-200,-200,8.3,-200,-200,19.7,49.1,1.1148
10/12/2020,12:00:00,-200,-200,9.5,-200,-200,20.8,45.8,1.1126
10/12/2020,13:00:00,-200,-200,12.1,-200,-200,20.5,46,1.1
10/12/2020,14:00:00,-200,-200,7.4,-200,-200,18.9,50.6,1.0927
10/12/2020,15:00:00,-200,-200,8,-200,-200,18.4,51.6,1.0832
10/12/2020,16:00:00,-200,-200,7.9,-200,-200,17.9,52.6,1.0711
10/12/2020,17:00:00,-200,-200,10.9,-200,-200,17.1,54.2,1.0503
10/12/2020,18:00:00,-200,-200,12.1,-200,-200,16.5,56.2,1.0455
10/12/2020,19:00:00,-200,-200,14.7,-200,-200,16.7,54.1,1.0212
10/12/2020,20:00:00,-200,-200,6,-200,-200,15.4,57.7,1.0008
10/12/2020,21:00:00,-200,-200,4.3,-200,-200,15.5,57.1,0.9971
10/12/2020,22:00:00,-200,-200,4.1,-200,-200,15.6,55.9,0.985
10/12/2020,23:00:00,-200,-200,3.1,-200,-200,14.8,58.4,0.9777
10/13/2020,0:00:00,-200,-200,2.2,-200,-200,14.8,57.9,0.9662
10/13/2020,1:00:00,-200,-200,1.5,-200,-200,14.6,57.6,0.9517
10/13/2020,2:00:00,-200,-200,0.9,-200,-200,14.6,57.1,0.9428
10/13/2020,3:00:00,-200,-200,0.5,-200,-200,14.4,57.6,0.9416
10/13/2020,4:00:00,-200,-200,0.6,-200,-200,14.5,57.4,0.9413
10/13/2020,5:00:00,-200,-200,0.7,-200,-200,14.3,58.4,0.9501
10/13/2020,6:00:00,-200,-200,2.2,-200,-200,14.7,57.4,0.9564
10/13/2020,7:00:00,-200,-200,5.8,-200,-200,14.3,58.1,0.9404
10/13/2020,8:00:00,-200,-200,5.9,-200,-200,14,58.3,0.9294
10/13/2020,9:00:00,1.5,-200,5.9,286,78,15.4,53.2,0.9246
10/13/2020,10:00:00,1.2,-200,5.3,281,72,16.5,49.9,0.9289
10/13/2020,11:00:00,-200,-200,6.9,-200,-200,17.4,47.6,0.9387
10/13/2020,12:00:00,-200,-200,7.7,-200,-200,18,46.1,0.9401
10/13/2020,13:00:00,-200,-200,7.3,-200,-200,17.9,46.5,0.9474
10/13/2020,14:00:00,-200,-200,7.2,-200,-200,17.4,48.3,0.955
10/13/2020,15:00:00,-200,-200,6,-200,-200,16,52.6,0.9489
10/13/2020,16:00:00,-200,-200,8.3,-200,-200,15.3,58.7,1.0154
10/13/2020,17:00:00,-200,-200,11.2,-200,-200,15.2,55.9,0.9572
10/13/2020,18:00:00,-200,-200,10.1,-200,-200,14.8,56.3,0.9459
10/13/2020,19:00:00,-200,-200,10.6,-200,-200,14.7,57.8,0.9626
10/13/2020,20:00:00,-200,-200,7.2,-200,-200,14.8,57.3,0.9603
10/13/2020,21:00:00,-200,-200,4.4,-200,-200,14.9,57.1,0.9581
10/13/2020,22:00:00,-200,-200,3.8,-200,-200,15.2,55.5,0.9521
10/13/2020,23:00:00,-200,-200,3.8,-200,-200,15.3,55.4,0.9564
10/14/2020,0:00:00,-200,-200,4,-200,-200,15.1,56.9,0.9673
10/14/2020,1:00:00,-200,-200,2.2,-200,-200,15,56.4,0.9554
10/14/2020,2:00:00,-200,-200,1.1,-200,-200,14.9,56.4,0.9474
10/14/2020,3:00:00,-200,-200,0.8,-200,-200,15.2,54.7,0.9394
10/14/2020,4:00:00,-200,-200,0.8,-200,-200,15.1,55.4,0.9439
10/14/2020,5:00:00,-200,-200,1.2,-200,-200,14.9,56.8,0.9541
10/14/2020,6:00:00,-200,-200,3.2,-200,-200,15.2,55.9,0.9589
10/14/2020,7:00:00,-200,-200,10.2,-200,-200,15.3,56.3,0.9684
10/14/2020,8:00:00,-200,-200,13.6,-200,-200,15.6,55.4,0.9725
10/14/2020,9:00:00,-200,-200,9.9,-200,-200,16.3,53.3,0.9809
10/14/2020,10:00:00,-200,-200,9.1,-200,-200,20.4,42.2,0.9964
10/14/2020,11:00:00,-200,-200,8,-200,-200,21.9,39.4,1.0234
10/14/2020,12:00:00,-200,-200,9.7,-200,-200,21.5,41.2,1.0399
10/14/2020,13:00:00,-200,-200,9.7,-200,-200,22.2,41.4,1.097
10/14/2020,14:00:00,-200,-200,12,-200,-200,21,46.8,1.1508
10/14/2020,15:00:00,-200,-200,11.3,-200,-200,21.9,44.9,1.1635
10/14/2020,16:00:00,-200,-200,10.4,-200,-200,21.5,46.7,1.1837
10/14/2020,17:00:00,-200,-200,12.4,-200,-200,19.7,56.6,1.2811
10/14/2020,18:00:00,-200,-200,14.6,-200,-200,18.8,60.8,1.3036
10/14/2020,19:00:00,-200,-200,21,-200,-200,19.3,59.6,1.3195
10/14/2020,20:00:00,-200,-200,17.9,-200,-200,17.6,69.2,1.3803
10/14/2020,21:00:00,-200,-200,7.3,-200,-200,16.4,77.1,1.4243
10/14/2020,22:00:00,-200,-200,4.8,-200,-200,16.6,77.3,1.4491
10/14/2020,23:00:00,-200,-200,4.8,-200,-200,15.9,78.1,1.4039
10/15/2020,0:00:00,-200,-200,7.7,-200,-200,15.1,82.3,1.4009
10/15/2020,1:00:00,-200,-200,4.3,-200,-200,14.8,83.8,1.4005
10/15/2020,2:00:00,-200,-200,3,-200,-200,14.4,84.6,1.3794
10/15/2020,3:00:00,-200,-200,2.1,-200,-200,15.8,77.6,1.3792
10/15/2020,4:00:00,-200,-200,2.3,-200,-200,15.2,79.4,1.3605
10/15/2020,5:00:00,-200,-200,3.5,-200,-200,14.8,81.9,1.3735
10/15/2020,6:00:00,-200,-200,10,-200,-200,14.6,82.9,1.3706
10/15/2020,7:00:00,-200,-200,20.5,-200,-200,14.8,80.4,1.3428
10/15/2020,8:00:00,-200,-200,22.2,-200,-200,15.6,77.1,1.3527
10/15/2020,9:00:00,-200,-200,24.1,-200,-200,17.3,70.9,1.3876
10/15/2020,10:00:00,-200,-200,17.4,-200,-200,22.2,51.3,1.3543
10/15/2020,11:00:00,-200,-200,14.2,-200,-200,24.4,43.9,1.3184
10/15/2020,12:00:00,-200,-200,15,-200,-200,22.7,47.6,1.2989
10/15/2020,13:00:00,-200,-200,18.3,-200,-200,20.5,61.5,1.4673
10/15/2020,14:00:00,-200,-200,13,-200,-200,23.3,40.4,1.1421
10/15/2020,15:00:00,-200,-200,18.1,-200,-200,23.2,39.9,1.1172
10/15/2020,16:00:00,-200,-200,23.1,-200,-200,21.5,44.5,1.129
10/15/2020,17:00:00,-200,-200,24.9,-200,-200,20.9,48.5,1.1878
10/15/2020,18:00:00,-200,-200,21.7,-200,-200,19.8,53.1,1.216
10/15/2020,19:00:00,-200,-200,14.1,-200,-200,20.1,53.6,1.2477
10/15/2020,20:00:00,-200,-200,11.9,-200,-200,19.6,56,1.2623
10/15/2020,21:00:00,-200,-200,5.1,-200,-200,18.6,60.4,1.2817
10/15/2020,22:00:00,-200,-200,6.8,-200,-200,14.5,78.3,1.288
10/15/2020,23:00:00,-200,-200,4.8,-200,-200,16.3,70.5,1.2921
10/16/2020,0:00:00,-200,-200,7.2,-200,-200,14.1,83.8,1.346
10/16/2020,1:00:00,-200,-200,5.4,-200,-200,14.5,81.3,1.3399
10/16/2020,2:00:00,-200,-200,3,-200,-200,14.7,80.7,1.3414
10/16/2020,3:00:00,-200,-200,3.7,-200,-200,14.5,82.1,1.3493
10/16/2020,4:00:00,-200,-200,3.6,-200,-200,15,78.4,1.3333
10/16/2020,5:00:00,-200,-200,4.7,-200,-200,14.5,80.5,1.3221
10/16/2020,6:00:00,-200,-200,6.9,-200,-200,14.6,79,1.3082
10/16/2020,7:00:00,-200,-200,7.7,-200,-200,15,74.8,1.2672
10/16/2020,8:00:00,-200,-200,12.2,-200,-200,15.9,70.4,1.2658
10/16/2020,9:00:00,-200,-200,9.6,-200,-200,17.4,62.3,1.2282
10/16/2020,10:00:00,-200,-200,9.6,-200,-200,21.3,42.9,1.0727
10/16/2020,11:00:00,-200,-200,8.3,-200,-200,22,38.9,1.0154
10/16/2020,12:00:00,-200,-200,7,-200,-200,20.3,41.3,0.9745
10/16/2020,13:00:00,-200,-200,8.2,-200,-200,20.2,45.6,1.0663
10/16/2020,14:00:00,-200,-200,4.5,-200,-200,20.8,37.4,0.9107
10/16/2020,15:00:00,-200,-200,5.5,-200,-200,21.6,35.9,0.9164
10/16/2020,16:00:00,-200,-200,8.7,-200,-200,22,35.7,0.9329
10/16/2020,17:00:00,-200,-200,8.7,-200,-200,19.9,42,0.9665
10/16/2020,18:00:00,-200,-200,14,-200,-200,19.2,46.3,1.0158
10/16/2020,19:00:00,-200,-200,9.5,-200,-200,17.9,56.9,1.1545
10/16/2020,20:00:00,-200,-200,7.9,-200,-200,14.7,75.5,1.2554
10/16/2020,21:00:00,-200,-200,6.2,-200,-200,15.1,78.9,1.3409
10/16/2020,22:00:00,-200,-200,4,-200,-200,17.2,66.7,1.2987
10/16/2020,23:00:00,-200,-200,4.4,-200,-200,15.4,73.2,1.2755
10/17/2020,0:00:00,-200,-200,2.6,-200,-200,16.5,68.5,1.2753
10/17/2020,1:00:00,-200,-200,2.7,-200,-200,16.4,70.3,1.3031
10/17/2020,2:00:00,-200,-200,3.8,-200,-200,15.4,78.1,1.3557
10/17/2020,3:00:00,-200,-200,3.6,-200,-200,15.8,75.5,1.3436
10/17/2020,4:00:00,-200,-200,2.2,-200,-200,16,69.5,1.2549
10/17/2020,5:00:00,-200,-200,1.7,-200,-200,15,71,1.2032
10/17/2020,6:00:00,-200,-200,2.1,-200,-200,13.9,75.2,1.1884
10/17/2020,7:00:00,-200,-200,2.3,-200,-200,15.9,62.1,1.1103
10/17/2020,8:00:00,-200,-200,4.8,-200,-200,15.9,61,1.0911
10/17/2020,9:00:00,-200,-200,5.6,-200,-200,17.1,58.7,1.1332
10/17/2020,10:00:00,-200,-200,6.8,-200,-200,19.2,51.9,1.1404
10/17/2020,11:00:00,-200,-200,6.2,-200,-200,21.5,42.6,1.0798
10/17/2020,12:00:00,-200,-200,6.8,-200,-200,21.6,39.9,1.0156
10/17/2020,13:00:00,-200,-200,11.1,-200,-200,21.6,40.4,1.0309
10/17/2020,14:00:00,-200,-200,12.2,-200,-200,22,37.3,0.9768
10/17/2020,15:00:00,-200,-200,4.7,-200,-200,22.1,35.2,0.9253
10/17/2020,16:00:00,-200,-200,5.1,-200,-200,22.4,36,0.9621
10/17/2020,17:00:00,-200,-200,12.7,-200,-200,20.9,40.3,0.9866
10/17/2020,18:00:00,-200,-200,11.6,-200,-200,19.8,41.5,0.9489
10/17/2020,19:00:00,-200,-200,12.7,-200,-200,18.2,46,0.9538
10/17/2020,20:00:00,-200,-200,9.7,-200,-200,17.3,50.3,0.9837
10/17/2020,21:00:00,-200,-200,7.8,-200,-200,15.8,57.6,1.0271
10/17/2020,22:00:00,-200,-200,6.8,-200,-200,15.5,59.7,1.0413
10/17/2020,23:00:00,-200,-200,8.1,-200,-200,15.5,60.6,1.0574
10/18/2020,0:00:00,-200,-200,5.4,-200,-200,15.8,59.9,1.0676
10/18/2020,1:00:00,-200,-200,4.4,-200,-200,14.8,64.3,1.073
10/18/2020,2:00:00,-200,-200,2.4,-200,-200,14.8,64.7,1.0788
10/18/2020,3:00:00,-200,-200,1.6,-200,-200,13.8,67.6,1.0581
10/18/2020,4:00:00,-200,-200,1.8,-200,-200,14.5,65,1.0672
10/18/2020,5:00:00,-200,-200,3.1,-200,-200,14,67.4,1.0703
10/18/2020,6:00:00,-200,-200,9.2,-200,-200,12.6,73.6,1.0699
10/18/2020,7:00:00,-200,-200,20.8,-200,-200,13.3,70.4,1.0711
10/18/2020,8:00:00,-200,-200,26.8,-200,-200,14.4,65.8,1.0773
10/18/2020,9:00:00,-200,-200,17.7,-200,-200,16.8,57.8,1.0947
10/18/2020,10:00:00,-200,-200,14.2,-200,-200,19.7,49.3,1.1199
10/18/2020,11:00:00,-200,-200,16.8,-200,-200,21.1,47.2,1.1659
10/18/2020,12:00:00,-200,-200,16,-200,-200,22.2,43.2,1.1427
10/18/2020,13:00:00,-200,-200,19.9,-200,-200,21.4,47.2,1.1927
10/18/2020,14:00:00,-200,-200,18.5,-200,-200,19.9,55.4,1.2702
10/18/2020,15:00:00,-200,-200,21.4,-200,-200,20.3,54,1.2744
10/18/2020,16:00:00,-200,-200,22.8,-200,-200,20,56.5,1.3051
10/18/2020,17:00:00,-200,-200,36.5,-200,-200,19.7,57.8,1.3138
